Fecha,Hora,Noroeste Ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noreste Ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Centro Ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Suroeste Ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Sureste Ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10
03/01/2007,17,30,20,12,18,45,35,18,9,18,74,22,18,11,31,39,34,8,6,14,38,36,14,10,14,47
03/01/2007,18,24,20,12,15,45,35,18,12,13,74,17,18,13,27,39,33,8,8,12,40,31,14,10,13,48
03/01/2007,19,15,20,18,14,45,28,18,17,11,75,10,18,16,24,40,28,8,10,10,39,29,14,13,10,48
03/01/2007,20,11,20,23,12,45,23,17,14,10,75,5,18,20,22,41,23,8,16,9,40,24,14,17,8,48
03/01/2007,21,8,18,22,13,43,23,17,17,10,74,4,18,20,22,41,30,8,17,8,40,26,14,19,5,47
03/01/2007,22,5,17,20,14,41,10,17,19,11,70,2,18,21,22,42,32,8,16,8,40,22,14,19,5,45
03/01/2007,23,5,15,20,15,41,11,15,21,12,65,2,16,22,23,39,26,8,20,11,39,24,14,12,5,44
03/01/2007,24,5,12,21,18,41,15,14,20,13,64,2,14,21,26,37,27,8,19,14,39,25,13,10,5,43
04/01/2007,1,5,11,20,19,42,5,12,18,15,63,2,12,20,30,36,31,8,15,15,40,25,12,10,5,43
04/01/2007,2,5,10,20,19,42,13,11,17,16,63,2,11,20,34,34,30,8,14,16,39,29,11,9,5,42
04/01/2007,3,5,9,20,21,42,15,9,18,17,63,2,9,21,38,33,30,8,17,17,38,27,9,8,4,42
04/01/2007,4,5,9,19,23,43,20,8,17,18,64,2,8,20,41,32,28,8,16,17,37,20,8,8,3,42
04/01/2007,5,5,9,19,24,43,18,8,17,18,64,2,8,22,42,31,29,7,16,17,37,22,6,10,3,32
04/01/2007,6,5,9,19,25,43,15,7,15,21,65,2,7,21,43,33,25,7,16,18,35,19,5,8,3,29
04/01/2007,7,5,8,19,26,42,15,7,16,26,65,3,7,22,44,33,26,6,15,17,34,19,5,12,3,29
04/01/2007,8,5,8,22,29,43,12,7,15,26,66,2,7,20,46,33,20,5,16,17,33,19,3,15,3,28
04/01/2007,9,5,8,25,33,42,16,6,15,25,67,2,6,21,45,31,19,5,20,20,32,12,3,17,5,28
04/01/2007,10,6,7,30,35,40,24,5,20,26,69,3,5,22,42,28,18,4,26,23,31,18,3,12,6,26
04/01/2007,11,14,6,35,34,39,25,5,26,27,68,5,5,29,39,28,25,4,28,24,30,26,3,18,8,24
04/01/2007,12,19,5,22,35,37,27,5,27,28,67,8,5,28,36,27,23,3,23,26,28,30,3,13,9,23
04/01/2007,13,32,5,14,38,35,33,5,17,28,67,25,5,21,34,26,31,3,17,26,26,32,3,6,9,23
04/01/2007,14,34,5,5,22,35,36,5,12,24,68,34,4,13,32,25,44,2,10,25,26,40,3,9,10,20
04/01/2007,15,41,5,6,21,34,44,5,9,19,68,41,4,11,30,24,55,2,8,23,24,51,3,12,10,20
04/01/2007,16,47,5,11,18,33,40,5,10,16,69,45,4,15,24,25,55,2,7,19,26,53,3,9,10,19
04/01/2007,17,43,5,11,15,33,41,5,10,15,69,35,5,15,22,26,43,2,6,14,26,43,2,14,9,19
04/01/2007,18,31,5,12,12,33,30,5,14,12,68,22,5,22,21,27,36,2,9,10,26,36,2,19,10,19
04/01/2007,19,17,5,14,11,33,27,5,17,10,69,11,5,24,20,28,29,2,13,8,26,28,2,19,10,19
04/01/2007,20,9,5,20,11,33,30,5,20,11,70,5,5,25,21,28,24,2,15,9,26,13,2,21,13,19
04/01/2007,21,6,5,21,12,34,17,5,20,12,75,3,5,26,22,29,16,2,19,9,28,5,2,20,15,21
04/01/2007,22,5,5,24,15,36,9,5,18,13,76,2,5,24,24,30,20,2,21,10,29,7,2,20,16,24
04/01/2007,23,5,5,19,17,35,4,5,19,14,78,2,5,24,25,31,5,2,20,10,30,5,2,20,16,26
04/01/2007,24,5,5,20,20,34,1,5,19,15,78,2,5,21,27,32,8,2,19,12,30,5,2,18,16,33
05/01/2007,1,5,5,18,23,34,2,5,18,17,75,2,4,20,30,32,12,2,17,14,29,5,2,17,17,34
05/01/2007,2,5,5,19,25,35,4,5,16,18,73,2,4,19,31,33,12,2,16,15,31,5,2,16,16,34
05/01/2007,3,5,5,18,27,36,7,5,15,19,73,2,4,20,32,33,12,2,16,15,32,5,2,16,17,34
05/01/2007,4,5,5,17,27,35,11,5,14,20,73,2,4,19,32,35,12,2,16,16,33,5,2,14,17,34
05/01/2007,5,5,4,17,27,35,2,5,14,20,73,3,4,20,32,36,11,2,15,15,33,5,2,14,15,33
05/01/2007,6,5,4,17,27,35,5,5,14,22,74,2,4,20,32,37,9,2,14,15,33,5,2,14,15,33
05/01/2007,7,5,4,17,28,35,13,5,13,26,76,3,4,20,32,36,11,2,13,15,35,5,2,13,15,34
05/01/2007,8,5,4,18,31,35,20,5,15,28,78,3,4,16,32,38,9,2,15,15,35,5,2,16,17,35
05/01/2007,9,7,4,33,34,38,6,5,18,31,78,3,5,21,33,38,10,2,18,15,35,10,3,23,20,37
05/01/2007,10,12,4,42,36,40,24,5,27,33,78,5,5,38,36,39,17,2,26,16,36,17,3,37,21,38
05/01/2007,11,24,5,41,36,43,33,5,23,33,77,11,5,62,38,41,28,2,46,18,37,26,3,34,21,40
05/01/2007,12,38,5,43,37,44,42,5,11,31,79,32,5,40,40,43,50,2,55,20,38,49,4,40,22,42
05/01/2007,13,65,5,53,36,48,58,8,8,30,81,51,5,29,41,44,74,2,35,21,41,74,4,35,23,44
05/01/2007,14,86,5,43,34,48,68,5,10,26,78,79,5,27,41,47,103,3,26,21,42,76,4,32,22,47
05/01/2007,15,105,5,32,31,50,64,5,9,24,78,83,5,19,40,48,115,3,18,21,43,81,4,18,20,49
05/01/2007,16,105,5,29,27,51,45,5,9,20,78,47,5,13,38,48,125,3,12,19,42,62,4,9,19,53
05/01/2007,17,67,5,25,21,53,45,5,11,15,82,39,5,16,35,48,72,3,10,16,43,56,4,9,17,58
05/01/2007,18,34,5,24,17,54,34,5,12,11,86,38,5,23,31,48,47,3,12,14,43,49,4,12,13,63
05/01/2007,19,33,5,28,16,57,31,5,14,9,89,23,5,27,28,48,42,3,15,12,43,44,4,17,12,67
05/01/2007,20,21,5,26,16,57,18,5,17,10,89,15,5,27,27,47,38,3,20,10,43,32,4,17,11,70
05/01/2007,21,17,5,25,15,56,18,5,24,11,86,9,5,25,27,46,36,3,21,9,42,30,4,19,10,73
05/01/2007,22,15,5,29,18,55,25,5,27,11,88,5,5,24,27,44,32,3,26,10,41,21,4,20,9,73
05/01/2007,23,6,5,30,21,56,15,5,25,13,88,2,5,25,27,43,31,3,23,12,41,10,4,19,9,76
05/01/2007,24,5,5,29,23,58,12,5,22,14,91,2,5,23,28,43,30,3,19,13,40,5,4,20,10,80
06/01/2007,1,5,5,27,24,58,15,5,20,16,95,2,5,23,29,43,31,3,18,13,40,6,4,18,11,83
06/01/2007,2,9,5,26,26,58,12,5,20,19,98,2,5,24,30,43,29,3,18,14,39,14,4,17,11,86
06/01/2007,3,11,5,25,27,58,5,5,20,21,99,1,4,20,30,41,25,3,16,14,39,7,3,16,12,90
06/01/2007,4,5,5,23,28,58,2,5,19,22,100,2,4,18,29,40,23,3,14,14,38,10,3,14,12,93
06/01/2007,5,5,5,22,28,58,2,5,17,25,101,2,4,17,28,38,26,3,16,14,38,16,3,14,12,97
06/01/2007,6,5,5,21,28,58,2,5,16,28,101,2,4,17,28,37,15,3,16,13,38,12,3,14,12,100
06/01/2007,7,5,5,21,29,58,2,5,16,34,101,2,4,19,29,34,13,3,16,13,38,8,3,14,13,102
06/01/2007,8,5,5,19,30,57,2,5,14,37,100,2,4,18,31,32,15,3,15,15,38,11,3,15,14,104
06/01/2007,9,7,5,28,30,55,5,7,22,37,97,7,4,23,32,30,18,3,19,17,38,10,3,16,15,107
06/01/2007,10,20,5,49,29,54,14,7,29,36,95,17,4,30,32,30,27,3,23,18,38,20,3,27,15,110
06/01/2007,11,39,5,45,28,52,28,7,22,35,96,39,4,20,32,30,43,3,18,18,36,38,2,23,15,112
06/01/2007,12,58,5,39,26,50,43,7,17,33,93,50,3,16,32,30,51,3,16,18,34,53,2,17,15,109
06/01/2007,13,68,5,39,25,48,55,7,11,32,89,56,3,14,32,28,65,2,13,18,32,60,2,19,14,109
06/01/2007,14,83,5,28,23,47,68,7,9,28,88,70,3,16,31,26,77,2,10,18,30,67,2,19,14,106
06/01/2007,15,88,5,24,23,46,72,7,9,20,86,70,3,13,29,24,88,2,10,16,29,69,2,31,16,106
06/01/2007,16,100,5,22,22,46,72,6,8,15,84,81,3,15,26,23,98,2,11,14,30,82,2,32,17,104
06/01/2007,17,107,5,24,19,46,67,6,15,11,83,72,3,18,24,23,105,2,12,11,30,64,2,28,17,102
06/01/2007,18,99,5,28,17,46,43,6,16,10,80,37,3,20,22,24,102,2,14,10,32,45,2,22,16,100
06/01/2007,19,44,5,54,17,46,35,6,26,9,82,19,3,27,21,25,44,2,19,10,34,35,2,20,15,98
06/01/2007,20,14,5,38,17,47,33,6,21,10,84,6,3,25,22,26,35,2,27,10,35,18,2,20,16,95
06/01/2007,21,20,5,34,19,48,28,7,23,10,86,2,3,28,24,27,33,2,25,11,36,10,2,22,16,93
06/01/2007,22,6,7,40,21,49,24,7,23,12,86,2,4,28,26,28,35,3,25,11,36,10,2,24,17,91
06/01/2007,23,7,8,38,21,50,14,7,21,13,87,2,4,27,29,28,25,3,26,12,37,5,2,22,16,88
06/01/2007,24,8,8,34,22,51,2,6,23,16,86,2,4,28,30,29,37,3,25,13,38,7,2,21,15,84
07/01/2007,1,6,8,30,23,53,1,6,24,18,84,2,4,31,32,30,29,4,22,13,38,5,3,21,15,82
07/01/2007,2,9,9,25,23,53,3,6,22,19,84,2,4,28,34,31,26,4,18,15,39,5,3,19,16,79
07/01/2007,3,16,9,23,25,53,2,6,21,20,85,2,5,25,35,32,29,4,22,16,40,8,3,20,16,76
07/01/2007,4,25,10,24,25,52,2,6,20,21,84,2,5,22,36,33,36,4,19,16,42,10,3,17,16,73
07/01/2007,5,27,10,21,25,52,2,7,18,21,83,4,5,21,36,33,28,4,18,16,43,14,3,16,15,70
07/01/2007,6,24,10,17,23,52,5,7,17,21,82,3,5,22,35,35,34,4,18,17,43,18,3,16,14,68
07/01/2007,7,12,10,17,21,52,6,6,17,22,81,3,5,20,35,38,30,4,19,17,43,8,3,15,14,65
07/01/2007,8,7,10,20,22,51,6,6,17,23,82,4,5,25,36,40,22,4,16,18,43,14,3,16,14,63
07/01/2007,9,12,10,20,23,50,7,6,20,25,83,5,5,33,37,43,23,4,17,18,43,10,3,23,15,58
07/01/2007,10,30,10,29,23,51,10,6,28,25,83,13,5,39,38,44,38,4,28,17,43,23,3,34,16,55
07/01/2007,11,45,11,26,21,52,38,6,31,25,80,27,5,36,38,46,52,4,29,16,44,49,3,40,17,52
07/01/2007,12,60,11,26,20,53,64,6,24,26,83,48,5,27,37,46,67,4,25,16,45,66,4,40,18,53
07/01/2007,13,81,12,24,20,55,71,6,15,25,87,71,5,24,35,48,85,5,25,16,48,80,4,30,19,53
07/01/2007,14,101,12,18,20,56,83,6,10,23,88,93,5,18,33,49,101,5,19,15,49,96,5,21,18,54
07/01/2007,15,126,12,20,20,58,95,6,8,21,88,112,5,21,31,51,113,5,15,14,50,115,5,23,18,53
07/01/2007,16,132,12,17,17,58,88,7,10,17,91,96,5,14,28,51,120,5,14,13,50,105,5,27,18,53
07/01/2007,17,119,12,19,15,58,95,7,16,14,90,108,5,15,25,51,130,5,15,12,49,95,5,30,17,53
07/01/2007,18,87,12,16,13,58,88,7,16,12,94,76,5,28,22,50,115,5,19,12,48,82,5,38,17,53
07/01/2007,19,64,12,19,12,58,42,6,14,11,93,46,5,21,21,52,81,5,23,12,48,44,5,31,16,53
07/01/2007,20,34,12,16,12,59,29,6,11,10,92,23,5,16,20,53,55,5,17,11,50,27,5,22,15,53
07/01/2007,21,25,12,12,11,60,28,6,10,8,89,17,5,12,20,53,35,5,16,11,53,17,5,18,15,53
07/01/2007,22,25,11,13,10,58,26,5,7,8,85,19,5,10,19,53,26,5,10,10,53,20,4,14,15,54
07/01/2007,23,28,10,8,9,56,19,5,6,7,81,12,5,11,19,52,28,5,10,10,52,18,4,10,15,53
07/01/2007,24,30,9,9,8,53,20,5,5,7,78,15,5,10,18,50,38,5,8,9,50,20,4,10,14,51
08/01/2007,1,25,8,9,7,50,23,5,4,7,78,23,5,6,18,50,32,5,6,9,48,25,4,8,13,50
08/01/2007,2,29,8,6,7,48,22,5,3,6,73,26,5,4,17,50,31,4,6,8,48,28,4,6,11,48
08/01/2007,3,27,8,6,6,48,23,5,3,5,72,25,5,4,16,51,31,4,5,7,46,27,4,4,9,46
08/01/2007,4,29,8,6,5,47,23,5,3,5,69,20,5,5,16,49,30,4,5,6,44,26,3,6,7,45
08/01/2007,5,25,8,8,5,46,19,5,5,4,68,18,5,6,15,48,30,4,4,5,43,25,3,8,6,43
08/01/2007,6,21,7,10,4,46,14,5,7,0,65,12,5,9,15,45,25,4,6,4,41,23,3,10,5,42
08/01/2007,7,11,7,13,2,46,10,5,10,0,63,4,4,13,15,42,19,4,11,5,40,10,3,15,6,41
08/01/2007,8,7,7,13,3,46,9,5,10,8,58,2,4,13,15,39,16,4,13,5,38,5,3,14,8,41
08/01/2007,9,9,7,12,4,45,12,5,9,9,53,3,4,13,17,36,15,4,12,7,38,5,3,15,11,40
08/01/2007,10,13,6,10,6,43,18,5,10,10,52,5,4,13,18,34,15,4,12,8,37,7,3,13,12,39
08/01/2007,11,21,5,11,7,42,25,4,10,11,49,15,3,12,19,33,23,4,12,9,35,15,3,15,14,38
08/01/2007,12,33,5,12,8,40,35,4,10,12,47,25,3,12,20,32,33,3,14,10,34,27,3,20,15,38
08/01/2007,13,46,4,15,8,39,44,3,9,12,47,36,3,16,21,30,46,3,14,10,33,46,2,18,16,36
08/01/2007,14,58,4,16,9,38,56,3,10,12,48,52,3,22,22,30,61,3,11,11,32,65,2,20,17,36
08/01/2007,15,67,4,20,10,38,58,3,7,11,47,74,3,20,23,29,81,3,13,11,31,73,2,13,16,35
08/01/2007,16,78,4,23,10,36,70,3,6,11,48,76,3,17,23,31,89,3,16,10,32,71,2,10,14,35
08/01/2007,17,81,4,20,12,35,73,3,7,10,48,69,3,18,22,31,90,2,9,10,30,73,2,15,12,35
08/01/2007,18,63,3,30,12,35,50,3,16,10,47,58,3,18,22,31,70,2,14,9,29,56,2,21,11,33
08/01/2007,19,38,5,33,12,34,36,3,16,10,45,24,2,23,22,28,47,2,20,9,28,46,2,18,10,31
08/01/2007,20,22,8,29,12,33,35,3,19,10,43,23,2,24,23,26,46,3,28,9,28,40,2,12,9,29
08/01/2007,21,7,12,22,12,33,29,3,14,11,42,5,2,22,23,26,34,5,22,9,27,22,2,24,10,27
08/01/2007,22,10,14,20,12,33,9,3,12,11,41,2,2,20,23,27,17,7,23,10,27,11,3,25,10,27
08/01/2007,23,11,16,19,11,34,11,4,13,12,43,5,2,17,22,28,15,8,20,10,28,5,5,21,11,27
08/01/2007,24,16,18,18,11,36,19,5,12,12,44,2,5,18,22,28,16,9,19,10,28,5,5,19,12,28
09/01/2007,1,16,19,18,10,37,7,14,17,12,43,2,8,18,22,29,11,11,19,10,30,5,6,18,12,29
09/01/2007,2,13,20,18,10,38,3,22,16,12,43,2,10,17,21,29,10,12,16,10,31,12,6,14,12,30
09/01/2007,3,9,22,15,9,39,4,26,15,12,43,2,11,15,20,29,8,12,13,10,33,6,6,12,12,31
09/01/2007,4,10,24,13,8,39,3,30,14,11,44,3,14,15,19,30,9,12,15,9,33,5,8,14,12,33
09/01/2007,5,9,25,15,8,40,3,35,14,10,47,3,18,15,18,32,9,14,15,8,34,5,9,14,11,33
09/01/2007,6,5,27,15,8,41,3,37,11,10,48,3,22,16,18,33,10,15,11,8,36,5,12,15,10,34
09/01/2007,7,16,28,16,10,43,3,38,13,12,50,2,24,15,18,34,5,16,14,8,36,5,14,18,12,36
09/01/2007,8,8,30,17,13,45,3,38,13,14,53,3,27,16,19,35,4,18,16,10,38,5,15,19,17,37
09/01/2007,9,6,35,17,15,48,5,41,16,16,56,5,29,21,21,38,5,19,19,13,39,6,17,17,20,38
09/01/2007,10,12,37,20,16,48,12,49,21,18,59,6,32,22,23,39,10,22,23,14,41,11,19,27,23,41
09/01/2007,11,22,41,20,17,50,21,58,15,18,62,10,33,22,24,42,27,22,30,14,43,22,21,36,25,43
09/01/2007,12,27,43,13,17,51,26,59,10,19,64,19,34,29,25,43,38,23,19,14,45,29,22,27,27,43
09/01/2007,13,32,44,14,17,50,37,60,10,19,66,32,34,26,26,44,40,24,18,14,46,42,22,31,28,44
09/01/2007,14,37,45,12,17,51,43,61,7,19,67,35,35,19,27,45,55,25,21,16,47,50,24,27,28,46
09/01/2007,15,46,47,10,15,51,49,62,10,17,68,38,35,17,27,46,63,26,18,16,48,47,24,26,26,48
09/01/2007,16,47,49,14,11,52,53,62,9,15,68,40,35,19,26,47,67,26,16,15,48,56,25,24,21,49
09/01/2007,17,48,52,16,9,53,50,62,12,13,67,39,35,21,24,48,65,27,18,14,49,52,25,29,18,52
09/01/2007,18,35,54,20,9,53,45,62,13,12,64,27,35,23,23,47,51,27,22,14,50,45,25,32,18,53
09/01/2007,19,24,57,18,8,51,30,62,11,12,63,12,36,19,22,48,39,28,26,13,51,22,25,25,17,54
09/01/2007,20,17,34,17,8,51,19,62,9,12,62,6,36,17,22,48,32,28,20,13,50,15,25,20,17,56
09/01/2007,21,16,48,18,8,52,21,62,10,12,60,8,36,15,22,48,25,27,14,13,49,9,26,19,17,57
09/01/2007,22,14,49,17,9,53,16,62,12,12,61,3,37,18,21,48,21,25,16,12,49,6,26,19,17,57
09/01/2007,23,13,51,17,9,52,21,64,11,12,61,3,38,17,21,48,21,25,13,11,48,6,26,16,17,57
09/01/2007,24,21,51,14,9,52,24,63,10,11,61,3,38,16,20,48,17,24,17,11,48,5,27,16,16,57
10/01/2007,1,22,48,13,9,51,15,55,11,11,60,2,37,17,20,48,24,23,10,10,48,7,26,16,15,57
10/01/2007,2,20,40,14,9,50,15,49,12,10,60,4,35,16,19,47,20,23,11,9,47,15,28,15,13,57
10/01/2007,3,18,38,13,8,49,12,47,13,9,60,2,35,15,18,47,16,24,8,8,46,17,28,10,11,56
10/01/2007,4,14,37,15,8,49,4,45,12,8,59,3,33,14,17,47,12,23,9,6,45,15,27,7,8,55
10/01/2007,5,9,37,15,7,49,2,42,14,8,58,3,30,13,17,46,10,22,10,6,45,14,25,9,7,55
10/01/2007,6,5,37,15,8,49,2,41,14,8,58,2,28,14,16,46,7,22,12,5,44,9,24,12,6,54
10/01/2007,7,5,36,16,9,48,2,41,13,9,58,2,27,17,16,46,4,21,15,5,44,7,22,15,9,53
10/01/2007,8,5,35,16,12,47,2,40,13,11,56,3,26,19,18,46,4,19,15,6,43,5,21,16,13,53
10/01/2007,9,8,32,27,14,46,4,38,18,14,57,4,25,22,20,45,8,18,18,8,43,7,18,16,15,53
10/01/2007,10,15,31,40,17,47,15,32,23,17,58,7,23,27,23,44,12,16,24,10,43,14,17,32,18,52
